Time,Subsystem 104,Subsystem 121
250,0.000000,0.000000
251,0.000000,0.011343
252,0.000000,0.000000
253,0.000000,0.011343
254,0.000000,0.000000
255,0.000000,0.011343
256,0.000000,0.000000
257,0.000000,0.011343
258,0.000000,0.000000
259,0.000000,0.011343
260,0.000000,0.000000
261,0.000000,0.011343
262,0.000000,0.000000
263,0.000000,0.000000
264,0.000000,0.000000
265,0.000000,0.000000
266,0.000000,0.000000
267,0.000000,0.000000
268,0.000000,0.000000
269,0.000000,0.000000
270,0.000000,0.000000
271,0.000000,0.000000
272,0.000000,0.000000
273,0.000000,0.000000
274,0.000000,0.000000
275,0.000000,0.000000
276,0.000000,0.000000
277,0.000000,0.000000
278,0.000000,0.000000
279,0.000000,0.000000
280,0.000000,0.000000
281,0.000000,0.000000
282,0.000000,0.000000
283,0.000000,0.000000
284,0.000000,0.000000
285,0.000000,0.000000
286,0.000000,0.000000
287,0.000000,0.000000
288,0.000000,0.000000
289,0.000000,0.000000
290,0.000000,0.000000
291,0.000000,0.000000
292,0.000000,0.000000
293,0.000000,0.000000
294,0.000000,0.000000
295,0.000000,0.000000
296,0.000000,0.000000
297,0.000000,0.000000
298,0.000000,0.000000
299,0.000000,0.000000
300,0.000000,0.000000
301,0.000000,0.000000
302,0.000000,0.000000
303,0.000000,0.000000
304,0.000000,0.000000
305,0.000000,0.000000
306,0.000000,0.000000
307,0.000000,0.000000
308,0.000000,0.000000
309,0.000000,0.011343
310,0.000000,0.000000
311,0.000000,0.011343
312,0.000000,0.000000
313,0.000000,0.011343
314,0.000000,0.000000
315,0.000000,0.011343
316,0.000000,0.000000
317,0.000000,0.011343
318,0.000000,0.000000
319,0.000000,0.011343
320,0.000000,0.000000
321,0.000000,0.011343
322,0.000000,0.000000
323,0.000000,0.011343
324,0.000000,0.000000
325,0.000000,0.011343
