Time,Subsystem 71,Subsystem 88
248,0.021605,0.000000
249,0.027006,0.000000
250,0.021605,0.000000
251,0.021605,0.000000
252,0.016204,0.000000
253,0.021875,0.000000
254,0.016204,0.000000
255,0.017554,0.000000
256,0.013233,0.000000
257,0.012963,0.000000
258,0.011883,0.000000
259,0.011883,0.000000
260,0.010802,0.000000
261,0.010802,0.000000
262,0.010802,0.000000
263,0.010802,0.000000
264,0.005401,0.000000
265,0.005401,0.000000
266,0.010802,0.000000
267,0.010802,0.000000
268,0.010802,0.000000
269,0.005401,0.000000
270,0.005401,0.000000
271,0.005401,0.000000
272,0.005401,0.000000
273,0.005401,0.000000
274,0.005401,0.000000
275,0.005401,0.000000
276,0.000000,-0.000000
277,0.000000,-0.000000
278,0.000000,-0.000000
279,0.000000,-0.000000
280,0.000000,-0.000000
281,0.000000,-0.000000
282,0.000000,-0.000000
283,0.001890,0.000000
284,0.001890,0.000000
285,0.001890,0.000000
286,0.001890,0.000000
287,0.001890,0.000000
288,0.001890,0.000000
289,0.001890,0.000000
290,0.000000,-0.000000
291,0.000000,-0.000000
292,0.000000,-0.000000
293,0.000000,-0.000000
294,0.000000,-0.000000
295,0.000000,-0.000000
296,0.000000,-0.000000
297,0.000000,-0.000000
298,0.000000,-0.000000
299,0.000000,-0.000000
300,0.000000,-0.000000
301,0.000000,-0.000000
302,0.000000,-0.000000
303,0.000000,-0.000000
304,0.000000,-0.000000
305,0.000000,-0.000000
306,0.000000,-0.000000
307,0.000000,-0.000000
308,0.000000,-0.000000
309,0.000000,-0.000000
310,-0.000000,-0.000000
311,-0.000000,-0.000000
312,-0.000000,-0.000000
313,-0.000000,-0.000000
314,-0.000000,-0.000000
315,-0.000000,-0.000000
316,-0.000000,-0.000000
317,-0.000000,-0.000000
318,-0.000000,-0.000000
319,-0.000000,-0.000000
320,-0.000000,-0.000000
321,-0.000000,-0.000000
322,-0.000000,-0.000000
323,-0.000000,-0.000000
